"tree","label","sampleImage"
"http://example.org/tree/tree31044","linden tree",
"http://example.org/tree/tree30945","linden tree",
"http://example.org/tree/tree11777","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree33441","linden tree",
"http://example.org/tree/tree24046","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree7859","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree8818","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree33360","Platanus occidentalis","http://commons.wikimedia.org/wiki/Special:FilePath/Sycamore%20Platanus%20occidentalis.jpg"
"http://example.org/tree/tree1124","linden tree",
"http://example.org/tree/tree7304","Juglans regia","http://commons.wikimedia.org/wiki/Special:FilePath/Juglans%20regia%20Echte%20Walnussfrucht%201.jpg"
"http://example.org/tree/tree25244","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree7536","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree9154","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree11776","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree15215","cherry tree",
"http://example.org/tree/tree3864","hornbeam",
"http://example.org/tree/tree32971","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree30944","linden tree",
"http://example.org/tree/tree5719","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree23919","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree17046","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree8817","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree7856","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree26300","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree929","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree7533","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree9680","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree12126","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree25241","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree11775","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree15214","cherry tree",
"http://example.org/tree/tree3865","hornbeam",
"http://example.org/tree/tree9153","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree32972","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree7857","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree17045","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree22609","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree2160","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree6151","cherry tree",
"http://example.org/tree/tree9681","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree29724","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree11774","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree10121","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree7539","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree17020","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree25581","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree17286","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree31041","linden tree",
"http://example.org/tree/tree15941","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree1384","linden tree",
"http://example.org/tree/tree30942","linden tree",
"http://example.org/tree/tree10451","linden tree",
"http://example.org/tree/tree23983","hornbeam",
"http://example.org/tree/tree1258","cherry tree",
"http://example.org/tree/tree29960","linden tree",
"http://example.org/tree/tree21254","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree1466","hornbeam",
"http://example.org/tree/tree26103","linden tree",
"http://example.org/tree/tree21409","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree288","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree21548","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree11773","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree25582","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree27437","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree32970","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree27819","larch",
"http://example.org/tree/tree9159","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree30941","linden tree",
"http://example.org/tree/tree19949","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree10450","linden tree",
"http://example.org/tree/tree21253","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree23912","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree3863","hornbeam",
"http://example.org/tree/tree21549","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree9111","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree11495","Cedrus","http://commons.wikimedia.org/wiki/Special:FilePath/Cedrus%20deodara%20Manali%202.jpg"
"http://example.org/tree/tree687","cherry tree",
"http://example.org/tree/tree35689","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree11772","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree4049","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree9158","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree30940","linden tree",
"http://example.org/tree/tree23915","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree26304","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree29962","linden tree",
"http://example.org/tree/tree6156","cherry tree",
"http://example.org/tree/tree10797","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree10253","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree28858","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree7537","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree4980","linden tree",
"http://example.org/tree/tree35688","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree25580","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree30795","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree11771","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree1465","hornbeam",
"http://example.org/tree/tree33541","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree9750","cherry tree",
"http://example.org/tree/tree23914","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree29961","linden tree",
"http://example.org/tree/tree29063","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree6155","cherry tree",
"http://example.org/tree/tree3861","hornbeam",
"http://example.org/tree/tree15726","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree36575","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree9550","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree11000","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree7953","larch",
"http://example.org/tree/tree5921","linden tree",
"http://example.org/tree/tree28703","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree28037","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree32361","hornbeam",
"http://example.org/tree/tree24933","cherry tree",
"http://example.org/tree/tree31176","cherry tree",
"http://example.org/tree/tree9686","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree25031","cherry tree",
"http://example.org/tree/tree21721","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree10822","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree2328","linden tree",
"http://example.org/tree/tree29903","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree24649","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree30785","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree11001","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree5726","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree9687","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree32362","hornbeam",
"http://example.org/tree/tree13581","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree21720","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree10823","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree24932","cherry tree",
"http://example.org/tree/tree2327","linden tree",
"http://example.org/tree/tree9552","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree11002","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree24922","hornbeam",
"http://example.org/tree/tree3051","Amelanchier","http://commons.wikimedia.org/wiki/Special:FilePath/Amelanchier%20grandiflora2.jpg"
"http://example.org/tree/tree7955","larch",
"http://example.org/tree/tree1129","linden tree",
"http://example.org/tree/tree13582","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree32363","hornbeam",
"http://example.org/tree/tree24935","cherry tree",
"http://example.org/tree/tree9688","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree4725","linden tree",
"http://example.org/tree/tree62","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree17745","linden tree",
"http://example.org/tree/tree9551","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree6619","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree30787","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree13225","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree1257","cherry tree",
"http://example.org/tree/tree24934","cherry tree",
"http://example.org/tree/tree32364","hornbeam",
"http://example.org/tree/tree63","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree15742","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree22430","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree10821","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree26498","cherry tree",
"http://example.org/tree/tree37139","linden tree",
"http://example.org/tree/tree11004","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree4985","linden tree",
"http://example.org/tree/tree27011","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree30862","Platanus occidentalis","http://commons.wikimedia.org/wiki/Special:FilePath/Sycamore%20Platanus%20occidentalis.jpg"
"http://example.org/tree/tree1127","linden tree",
"http://example.org/tree/tree24646","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree9554","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree10846","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree19349","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree9094","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree35682","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
